country,country_long,currency,capital_city,region,continent,demonym,latitude,longitude,agricultural_land,forest_area,land_area,rural_land,urban_land,central_government_debt_pct_gdp,expense_pct_gdp,gdp,inflation,self_employed_pct,tax_revenue_pct_gdp,unemployment_pct,vulnerable_employment_pct,electricity_access_pct,alternative_nuclear_energy_pct,electricty_production_coal_pct,electricty_production_hydroelectric_pct,electricty_production_gas_pct,electricty_production_nuclear_pct,electricty_production_oil_pct,electricty_production_renewable_pct,energy_imports_pct,fossil_energy_consumption_pct,renewable_energy_consumption_pct,co2_emissions,methane_emissions,nitrous_oxide_emissions,greenhouse_other_emissions,urban_population_under_5m,health_expenditure_pct_gdp,health_expenditure_capita,hospital_beds,hiv_incidence,suicide_rate,armed_forces,internally_displaced_persons,military_expenditure_pct_gdp,birth_rate,death_rate,fertility_rate,internet_pct,life_expectancy,net_migration,population_female,population_male,population,women_parliament_seats_pct,rural_population,urban_population,press,democracy_score,democracy_type,median_age,political_leader,title,urban_rural_ratio,gdp_per_land_area
Malaysia,Malaysia,Malaysian ringgit,Kuala Lumpur,Tropical,Asia,Malaysian,-0.6918274934051072,1.5160875238675913,-0.2762817182817506,1.1332046701979477,-0.034461470172006,-0.0317491162852029,1.9473889902962596,0.0775178336071398,-0.8701658884987776,1.1348597902390254,-0.89900014859599,-0.6260630323947877,-0.7215961096231979,-0.6963087979135487,-0.6253539581780955,0.6272922884062033,-0.7212694852200188,42.2813,9.27506,46.6031,0.0,1.15838,0.682107,-5.50503,96.6282,5.84,245139.0,37175.6,9265.1,-29431.5,6.51857,4.12442,418.663,1.88,0.17,5.7,136000.0,,1.05799,15.24,6.034,1.803,96.7514,75.0,46165,16596389,17341833,33938221,13.5747,7393781,26544440,2.13,6.88,Flawed democracy,26.3,Muhyiddin Yassin,Prime Minister,-61.33679352845063,-32.93126452744617
Maldives,Republic of Maldives,Maldivian rufiyaa,Malé,Tropical,Asia,Maldivan,-0.6603342199109825,0.8592799071146261,-0.7616905417931393,-0.7604847688110958,-0.7962773513752921,-0.8036024305216722,-0.9008858028124098,-0.3687726912764561,0.1086721283570416,-0.7086319449670679,-1.0674785213329814,-0.7739276873519378,-1.0325087099616257,-0.4666775606517503,-0.7574908339229465,0.6272922884062033,-0.4466543981204166,,,,,,,,0.0,1.04,1454.0,137.665,9.21871,736.985,18.1547,11.3472,825.569,4.3,,2.7,5000.0,,,14.088,3.02,1.692,85.7606,80.0,1189,222471,301315,523787,4.5977,306227,217560,2.43,0.0,Unknown,27.2,Ibrahim Mohamed Solih,President,1.1210590816998705,0.8899310569905734
Mali,Republic of Mali,West African CFA franc,Bamako,Tropical,Africa,Malian,-0.082957539185364,-0.4210792445303946,1.5730620819163454,0.556770756210081,2.03489271814817,2.097036536594738,-0.4577479901968797,-0.12932866391473954,-1.0995729555702471,-0.6504068156525561,-0.8108743384561028,1.4737368128473811,-0.2966421631164121,-0.8890954741229337,1.5332571498915606,-1.7859225420446343,-0.4466543981204166,,,,,,,,,63.76,4150.7,23070.5,15086.9,3643.58,0.0,4.30812,35.4516,0.1,0.26,4.1,21000.0,380000.0,2.82195,41.643,9.274,5.956,34.49,59.0,-22236,11186771,11406819,22593590,28.5714,12327741,10265849,2.22,5.41,Hybrid regime,11.3,Ibrahim Boubacar Keïta,President,-0.2182832688934411,-0.31962707903562165
Malta,Republic of Malta,Euro,Valletta,Tropical,Europe,Maltese,0.7078735506382403,-0.1120748172948694,-0.7614649705910312,-0.7605204367741476,-0.7962309345660794,-0.8038664579721276,-0.8535689628323505,0.2435448069886883,1.1149949255311038,-0.6552994048956224,-0.4518353823008802,-0.9472997331367756,1.1664357799212275,-0.8789383248598358,-0.975845215942737,0.6272922884062033,-0.6864372411903605,0.0,0.0,0.0,0.0,92.3254,7.6746,98.3815,97.7885,9.18,1610.7,228.286,47.9722,-657.87,1.8419,10.8352,3135.41,4.49,,6.1,2000.0,,0.51366,8.5,8.0,1.14,87.4698,83.0,10408,250560,272857,523417,27.8481,26825,496592,2.63,8.21,Full democracy,35.3,Robert Abela,Prime Minister,1.0618293055610317,0.8230016901475196
Marshall Islands,Republic of the Marshall Islands,U.S. dollar,Majuro,Tropical,Oceania,Marshallese,-0.4188857897893602,1.8554034841046847,-0.7615658541939841,-0.7596346823583602,-0.7965558522305682,-0.803572739966406,-0.9025911068562604,-0.4850864866922385,2.596953233016553,-0.7358625605895835,-0.17617433539731706,-0.27844274682430503,0.1388037558069486,-0.3193988963368328,-0.25961461039409917,0.6145377048553715,-0.4466543981204166,,,,,,,,0.0,12.06,110.0,31.911,0.699535,,36.2622,13.008,731.098,2.7,,,,,,19.28,7.556,2.729,38.7012,65.0,-1901,20346,21223,41569,6.06061,8929,32640,0.0,0.0,Unknown,21.6,David Kabua,President,1.1232226554798188,0.9238053534211979
Mauritania,Islamic Republic of Mauritania,Mauritanian ouguiya,Nouakchott,Tropical,Africa,Mauritanian,0.0430155547911344,-0.554103571974033,1.4857807625076704,-0.7295745157196667,1.595116659262532,1.7340305038192694,-0.7941091760940729,-0.12932866391473954,-0.0441960328296896,-0.6893471080582667,0.0914395311105869,0.5748576882052991,-0.1425322358618739,0.7732912886040663,0.5344973253066678,-2.0302900618959216,-0.4466543981204166,,,,,,,,,23.44,3847.1,6896.75,3273.34,275.655,19.5398,3.35573,59.0492,0.4,0.13,3.1,21000.0,,2.37816,33.194,7.44,4.398,58.7582,64.0,-1494,2414911,2321228,4736139,20.2614,2040187,2695952,2.47,3.82,Authoritarian,13.8,Mohamed Ould Ghazouani,President,-0.4579557132040161,-0.4321609357255234
Mauritius,Republic of Mauritius,Mauritian rupee,Port Louis,Tropical,Africa,Mauritian,-1.6485231569644343,0.6023766747390992,-0.7571791177509767,-0.7567247710393805,-0.7922622973783943,-0.8005335826839652,-0.7637083327075942,-0.0635929053510867,0.4180177293903034,-0.6777235802850227,0.2926238751112331,-0.8327931672545397,0.3009788419135631,0.001547104398109,-0.8089953330862263,0.6065867956288781,-0.7670973963911205,39.4394,4.07074,0.0,0.0,37.8378,18.652,84.5423,84.5424,9.41,3720.2,1973.73,221.869,1217.69,1.18691,6.65996,560.406,3.4,0.54,9.5,3000.0,,0.169558,10.3,10.5,1.41,67.58,74.0,-478,639989,622533,1262523,20.0,747287,515236,2.75,8.22,Full democracy,33.1,Pravind Jugnauth,Prime Minister,0.9539991191213911,0.8554282874846101
Mexico,United Mexican States,Mexican peso,Mexico City,Tropical,Americas,Mexican,0.168988648767633,-1.8135737472001696,2.2293382572155744,2.253239023560613,2.15959437714864,2.097036536594738,1.9473889902962596,-0.3662027507775476,-0.5150917956527533,2.083225254999904,-0.1710509853636771,-0.3612753607321248,-0.3391477300395168,-0.7803542290709459,-0.4166643416328668,0.6272922884062033,-0.436572823030292,10.8659,9.90396,59.8612,3.72086,10.1489,5.49017,-4.66649,90.4262,12.33,383131.0,143481.0,43291.2,57197.3,0.630815,6.24215,538.575,0.98,0.13,5.3,328000.0,386000.0,0.680131,14.857,9.406,1.822,75.6265,70.0,-52649,65309171,62194954,127504125,50.0,23843271,103660854,1.67,6.19,Flawed democracy,25.4,Andrés Manuel López Obrador,President,0.9286385603269064,0.9646372842248423
Micronesia,Federated States of Micronesia,U.S. dollar,Palikir,Tropical,Oceania,Micronesian,-0.5063671053307578,1.8554034841046847,-0.7608063933627658,-0.7541834286719367,-0.7953490151910383,-0.8023932213594824,-0.902917737929168,-0.9078922677230448,-0.5315020922471931,-0.7351833112612586,-0.5718856493888649,-0.27844274682430503,-1.42114183118034,-0.3193988963368328,-0.25961461039409917,-0.220338822165538,-0.4466543981204166,,,,,,,,,2.03,107.5,52.6866,27.5497,,3.34315,11.56,424.839,3.2,,28.2,,,,20.777,6.211,2.711,40.4096,71.0,-635,56777,57387,114164,7.14286,87659,26505,0.0,0.0,Unknown,19.7,David W. Panuelo,President,1.1252808646605568,0.9243530792386431
Moldova,Republic of Moldova,Moldovan leu,Chișinău,Tropical,Europe,Moldovan,1.1767734005796215,0.1276461061746142,-0.6337043888784185,-0.7222724910615529,-0.7206536933017,-0.7270235064760409,-0.4366176724155184,-0.7337716674019471,0.1710164565512486,-0.6707083656871388,2.1085378492043136,-0.7256097386000965,0.3171236914354671,-0.985488812227626,-0.6133930437151803,0.6272922884062033,-0.7716471427515902,0.0,5.05664,94.4837,0.0,0.147759,0.311936,90.0111,88.688,23.66,8611.2,3287.2,993.183,11.2256,0.0,6.77933,306.649,5.66,0.3,14.7,6000.0,,0.411614,12.432,16.36,1.806,61.2878,69.0,-14278,1358183,1234294,2592477,40.5941,1473227,1119250,2.51,5.85,Hybrid regime,31.2,Ion Chicu,Prime Minister,0.6005550969484468,0.930694412477462
Monaco,Principality of Monaco,Euro,Monaco,Tropical,Europe,Monegasque,1.0396026981096864,-0.2315195779232097,-0.5403989581451019,-0.7605660125047139,-0.7969688991698687,-0.8042327030988218,-0.9043276456002975,-0.12932866391473954,-0.0441960328296896,-0.6975452244004438,-0.17617433539731706,-0.27844274682430503,-0.1425322358618739,-0.3193988963368328,-0.25961461039409917,0.6272922884062033,-0.4466543981204166,,,,,,,,,,,,,,7.29873,1.67133,3085.44,13.8,,,,,,5.9,6.6,,86.0955,,206,18596,17872,36469,33.3333,0,36469,0.0,0.0,Unknown,50.5,Albert II,Sovereign Prince,1.1244601744194136,0.875247735673267
Mongolia,Mongolia,Mongolian tugrik,Ulan Bator,Tropical,Asia,Mongolian,1.134782369254122,1.39137721688918,2.2293382572155744,0.6436420617763514,2.15959437714864,2.097036536594738,-0.7996269001843916,0.1856031515223807,0.314170807404147,-0.6596966995312591,0.9974692192580514,0.2186986615195887,0.1021545114376936,0.2032959711337567,0.2757689902416676,0.6272922884062033,-0.8335241806397676,92.7444,0.0,0.0,0.0,4.17196,3.08362,-168.093,93.1994,3.98,21184.7,18159.4,14245.9,-224.261,0.0,4.94451,199.816,8.0,0.01,17.9,18000.0,,0.655433,21.413,6.131,2.837,84.33,71.0,0,1712979,1685387,3398366,17.1053,1055872,2342494,2.65,6.5,Flawed democracy,22.9,Khaltmaagiin Battulga,President,-0.3813128127385237,-0.30547250285133226
Montenegro,Montenegro,Euro,Podgorica,Tropical,Europe,Montenegrin,0.9878137596148736,-0.0336458908507974,-0.7474336483533652,-0.6786287751606153,-0.7657582993179479,-0.7723165335032948,-0.8175612128100493,-0.12932866391473954,-0.0441960328296896,-0.7090645329735011,0.6578408227836678,-0.7487191247939984,-0.1425322358618739,1.6282842648095306,-0.8953247585728623,0.6168567200464316,0.7136686102853304,50.3497,49.6503,0.0,0.0,0.0,0.0,27.5691,64.6647,39.56,2527.2,783.237,150.663,,2.76105,11.4218,866.168,3.86,0.03,21.0,12000.0,,1.74295,11.4,14.8,1.75,82.2197,74.0,-101,316129,300030,616159,27.1605,196160,419999,2.39,5.74,Hybrid regime,34.4,Duško Marković,Prime Minister,1.0585830774611555,0.9259638891345437
Morocco,Kingdom of Morocco,Moroccan dirham,Rabat,Tropical,Africa,Moroccan,0.5469079306971287,-0.4377072854608493,0.9598824749796858,-0.1916134537669715,0.2388174940677103,0.1899419814896023,0.4686594832357282,-0.2382606877562101,-0.1969901996930995,-0.1189220679210616,-0.3707383668918429,0.2409964153759017,0.4858235637124998,0.6508080180784755,0.2668768283575264,0.6272922884062033,-0.6681359047323387,55.5256,6.11616,18.767,0.0,7.17391,8.19273,90.7218,88.4689,10.92,66719.5,12029.8,8693.63,5825.54,1.16912,5.99316,187.404,1.0,0.02,7.2,246000.0,,4.18351,17.545,6.17,2.328,88.1303,74.0,-46242,18605603,18852368,37457971,24.0506,13261620,24196351,1.78,4.99,Hybrid regime,25.0,Mohammed VI,King,2.4673823004283193,-0.4979621295554857
Mozambique,Republic of Mozambique,New Mozambican metical,Maputo,Tropical,Africa,Mozambican,-1.5631413934092222,0.2274143517573431,1.5851227733255442,2.253239023560613,1.0280889179203028,1.0772258966139208,-0.030212812554811,0.6698515160452528,-0.3282807940400977,-0.6549022477313393,0.2129577560160417,1.6140975579197296,1.032655865701022,-0.6612566749663877,1.6012968100087042,-2.0302900618959216,0.2522239278607354,0.0,86.4109,12.8258,0.0,0.76332,0.0,-54.6016,12.62,80.91,6945.5,16255.5,9599.74,680.829,1.31108,7.6194,34.2839,0.7,,13.6,11000.0,1030000.0,1.51119,36.598,8.793,4.644,17.3728,59.0,-9515,16793302,16176217,32969518,42.4,20379448,12590070,2.39,3.85,Authoritarian,13.0,Filipe Nyusi,President,-0.028046868024413373,-0.6370093445381416
Myanmar,Republic of the Union of Myanmar,Myanmar kyat,Naypyidaw,Tropical,Asia,Burmese,0.1269976174421335,1.2749809303759965,-0.0248095012581848,2.0674972390384747,0.7177693399288593,0.8004166985316274,0.8141467190143228,-1.5667020901702575,-1.079874022383735,-0.4636360569520847,-0.0213885768798118,0.9222621533587412,-1.419258507599747,-1.1444183242266852,0.9300162091448008,-0.7979288959354066,-0.484175793252795,1.7846,58.8541,39.0169,0.0,0.344396,0.0,-32.9708,44.2899,59.75,33874.6,72110.0,22956.5,5188.22,3.35061,4.62412,72.1121,1.04,0.2,2.9,513000.0,1498000.0,3.33494,17.103,9.769,2.151,44.0217,66.0,-35382,27216740,26962566,54179306,15.2941,36965999,17213307,1.74,3.83,Authoritarian,25.3,Win Myint,President,1.0171535907582678,-0.6459401804457646
Namibia,Republic of Namibia,Namibian dollar,Windhoek,Tropical,Africa,Namibian,-1.7206077608798456,-0.0718903849908434,1.4375493321071622,-0.1027992349911269,1.1137511393223236,1.2038829407137384,-0.8033904036046511,-1.4463689700529034,0.8307991728357135,-0.679063870529686,-0.4635145900517287,-0.1075664704775538,1.7088504093132966,2.4272635502258524,-0.224083870977625,-1.6904132802360283,1.3019432602142849,0.455729,97.7865,0.0,0.0,1.75781,0.0,74.4417,66.7191,31.3,3952.8,5335.78,3921.07,708.17,0.112413,8.89626,379.54,2.7,2.91,9.7,16000.0,,3.00172,27.439,10.709,3.303,52.9735,59.0,-4301,1328449,1238563,2567012,44.2308,1181955,1385057,4.13,6.25,Flawed democracy,17.4,Hage Geingob,President,-0.6673326587121088,-0.6097087998876223
Nauru,Republic of Nauru,Australian dollar,Yaren,Tropical,Oceania,Nauruan,-0.819200288285819,1.8554034841046847,-0.7620305988817446,-0.7605660125047139,-0.7969271867042698,-0.8041962282747404,-0.903077975181426,-0.12932866391473954,2.65357019504588,-0.7364557438410082,-1.463535635267042,-0.27844274682430503,2.6596999413831472,-0.3193988963368328,-0.25961461039409917,0.6272922884062033,-0.4466543981204166,,,,,,,,,2.09,41.4,4.29139,0.400188,48.8753,7.44928,11.969,1143.74,5.0,,,,,,27.56,6.633,3.519,83.9352,64.0,-66,6233,6435,12668,10.5263,0,12668,0.0,0.0,Unknown,16.3,Lionel Aingimea,President,1.1229572378358685,0.9241192371497023
Nepal,Nepal,Nepalese rupee,Kathmandu,Tropical,Asia,Nepalese,0.3789438053951307,1.0421883573496291,-0.5284907256639612,-0.1698619409658549,-0.4642811234815219,-0.464034375766036,-0.0009163463568206,-0.5314050611130288,-0.6933605637175014,-0.5490395909264015,-0.7847201964853493,1.3631482176129617,0.1859304407750263,0.7752828864987913,1.408456397958555,0.1044785957787479,-0.2262609802872571,0.0,99.8002,0.0,0.0,0.0,0.199829,16.6771,15.4827,74.54,14949.2,23643.7,7177.76,1576.21,0.0,5.17352,58.3104,0.3,,9.0,112000.0,2.0,1.33699,20.402,7.776,2.029,51.6314,68.0,296541,15901334,14646246,30547580,33.0909,23994819,6552761,2.34,5.18,Hybrid regime,20.0,KP Sharma Oli,Prime Minister,0.001974738089840606,1.182558504229718
Netherlands,Kingdom of the Netherlands,Euro,Amsterdam,Tropical,Europe,Dutch,1.407724072869869,-0.2589558454584601,-0.6592171719510257,-0.7239568115390012,-0.7188309052039177,-0.7405986206981784,1.56891643812188,-0.1586962634908124,1.1985016301952949,2.083225254999904,0.1681294503277684,-0.9482109748976144,1.2461573321058943,-0.7345474774922697,-0.936807072843582,0.6272922884062033,-0.4540468221078213,38.6536,0.0844917,42.2795,3.50868,1.30008,12.3576,35.021,93.461,10.79,130315.0,15200.6,8336.91,-2379.28,43.8096,11.2113,6531.01,3.17,0.01,11.8,41000.0,,1.42245,10.2,9.8,1.62,92.053,81.0,57439,8904226,8798863,17703090,40.6667,1259398,16443692,9.06,8.89,Full democracy,37.9,Mark Rutte,Prime Minister,-2.11844364042,-2.898074136655178
New Zealand,New Zealand,New Zealand dollar,Wellington,Tropical,Oceania,New Zealander,-2.5184373560643363,1.8554034841046847,-0.1865633230714047,0.2195688058481961,-0.1858731018238031,-0.1474257530695357,-0.3194347803750735,-0.2444845598020025,0.4541845103116165,0.4019527782105333,-0.2877238215126746,-0.7886809497065695,1.836439769171368,-0.7913080174919336,-0.890689137030338,0.6272922884062033,0.8392070054431187,4.25291,55.5028,15.5344,0.0,0.00226219,24.5787,19.4782,59.7492,28.61,31359.7,32241.9,14909.9,-646.202,2.22378,10.0286,4201.63,2.57,0.02,11.0,9000.0,,1.37098,11.48,6.83,1.64,95.9102,82.0,38220,2584111,2539990,5124100,50.4202,672077,4452023,7.27,9.26,Full democracy,32.8,Jacinda Ardern,Prime Minister,2.166750202893025,-2.1625118119111244
Nicaragua,Republic of Nicaragua,Nicaraguan gold cordoba,Managua,Tropical,Americas,Nicaraguan,-0.2509216644873622,-1.7679505598972345,-0.474988410390072,-0.4229558621212357,-0.5176836624807225,-0.5170428201024525,-0.6100096474106281,-0.12932866391473954,-0.8731667693890435,-0.6649459008916749,0.2432515068046661,0.0597884282954303,0.3922095937574096,-0.3308505842315017,-0.0190226030696527,-0.0823108309386953,-0.457952000759483,0.0,6.44245,0.0,0.0,49.9454,43.6121,40.8594,40.6954,52.13,4582.2,9584.81,3567.37,574.553,0.938936,8.62855,161.2,0.93,0.08,4.4,12000.0,77.0,0.603582,20.507,4.859,2.321,57.1469,74.0,-10384,3524605,3423787,6948392,51.6483,2810208,4138184,2.2,3.63,Authoritarian,20.9,Daniel Ortega,President,1.1798048898343743,1.284463754767297
